Date,Open,Adj Close,Volume
2024-06-03,375.3599853515625,366.683837890625,1284200
2024-06-04,367.8999938964844,367.928955078125,1328700
2024-06-05,369.95001220703125,369.5426330566406,1394800
2024-06-06,371.5,369.821533203125,1305400
2024-06-07,369.0,367.14202880859375,1080000
2024-06-10,367.82000732421875,366.8631286621094,1033700
2024-06-11,366.67999267578125,363.70550537109375,948400
2024-06-12,369.19000244140625,368.6461486816406,1055500
2024-06-13,368.17999267578125,376.4754943847656,1583900
2024-06-14,375.010009765625,376.5252990722656,1485200
2024-06-17,375.95001220703125,377.74053955078125,1227900
2024-06-18,380.2099914550781,381.2667236328125,1211900
2024-06-20,381.75,380.04150390625,1352600
2024-06-21,377.9599914550781,373.57684326171875,2450600
2024-06-24,376.760009765625,376.69464111328125,1323100
2024-06-25,375.5199890136719,368.028564453125,1648600
2024-06-26,370.739990234375,374.7821044921875,2442500
2024-06-27,375.0,375.32000732421875,1709400
2024-06-28,378.19000244140625,373.6300048828125,6689500
2024-07-01,375.07000732421875,360.989990234375,1458100
2024-07-02,359.5299987792969,364.95001220703125,1290000
2024-07-03,365.44000244140625,362.7900085449219,668900
2024-07-05,363.1600036621094,360.0299987792969,1273500
2024-07-08,360.1000061035156,355.0,1671600
2024-07-09,354.760009765625,348.8399963378906,2112700
2024-07-10,349.29998779296875,351.5299987792969,1475800
2024-07-11,352.8999938964844,361.6000061035156,1764900
2024-07-12,364.5,365.3299865722656,1034900
2024-07-15,365.05999755859375,371.6700134277344,1158600
2024-07-16,372.0,377.510009765625,1732900
2024-07-17,378.0299987792969,385.1300048828125,1528000
2024-07-18,382.79998779296875,380.6400146484375,1736000
2024-07-19,383.239990234375,378.05999755859375,1152100
2024-07-22,379.1300048828125,379.25,1071200
2024-07-23,376.3399963378906,371.5199890136719,1335900
2024-07-24,370.4100036621094,369.3900146484375,1256300
2024-07-25,368.1700134277344,381.69000244140625,1241600
2024-07-26,385.2699890136719,386.54998779296875,1380800
2024-07-29,385.1700134277344,376.7699890136719,1491000
2024-07-30,365.9700012207031,371.7699890136719,2266900
2024-07-31,373.2200012207031,371.9800109863281,1659500
2024-08-01,366.3699951171875,357.9100036621094,2991300
2024-08-02,356.1600036621094,353.75,2820600
2024-08-05,345.7699890136719,344.8399963378906,2509200
2024-08-06,347.489990234375,346.05999755859375,1570900
2024-08-07,350.0,345.9800109863281,1384500
2024-08-08,346.8800048828125,349.1400146484375,1557700
2024-08-09,348.6300048828125,346.0299987792969,1335200
2024-08-12,346.75,345.010009765625,1581300
2024-08-13,347.82000732421875,350.5899963378906,1696600
2024-08-14,350.0,351.2799987792969,2040500
2024-08-15,359.20001220703125,373.260009765625,3184500
2024-08-16,372.1400146484375,377.9200134277344,2103100
2024-08-19,378.989990234375,372.9100036621094,1676500
2024-08-20,374.94000244140625,372.5899963378906,932300
2024-08-21,373.8399963378906,377.04998779296875,1249100
2024-08-22,377.0799865722656,376.5899963378906,1072700
2024-08-23,378.79998779296875,381.17999267578125,1197500
2024-08-26,381.4800109863281,383.0899963378906,1108500
2024-08-27,381.5,375.9800109863281,1107200
2024-08-28,374.989990234375,377.95001220703125,1096600
2024-08-29,379.7900085449219,381.82000732421875,1075000
2024-08-30,382.20001220703125,385.739990234375,1413200
