Date,Open,Adj Close,Volume
2024-06-03,124.83999633789062,119.89202880859375,2123800
2024-06-04,119.75,117.33332824707031,2119400
2024-06-05,119.05999755859375,117.67051696777344,1645800
2024-06-06,117.0,117.20439910888672,3002600
2024-06-07,116.77999877929688,113.99114990234375,2056800
2024-06-10,114.0,113.118408203125,1701700
2024-06-11,113.54000091552734,113.0291519165039,1957100
2024-06-12,117.0,111.72005462646484,2723600
2024-06-13,111.5999984741211,107.33654022216797,4262400
2024-06-14,107.0999984741211,103.03631591796875,3910600
2024-06-17,102.73999786376953,100.16948699951172,4291400
2024-06-18,100.36000061035156,99.08448028564453,3526900
2024-06-20,97.69999694824219,93.36079406738281,5663800
2024-06-21,93.0,94.22681427001953,5567400
2024-06-24,93.55000305175781,95.95884704589844,3280600
2024-06-25,95.19999694824219,92.345458984375,3220900
2024-06-26,95.5199966430664,99.82109069824219,4847600
2024-06-27,98.4800033569336,95.82943725585938,4049900
2024-06-28,96.5,95.08287048339844,4489200
2024-07-01,95.25,96.9642333984375,2451700
2024-07-02,98.80999755859375,96.6158218383789,4115200
2024-07-03,98.0999984741211,99.6319580078125,2309100
2024-07-05,98.77999877929688,97.8999252319336,2229800
2024-07-08,99.1500015258789,98.6962661743164,2194000
2024-07-09,96.8499984741211,90.05598449707031,6421000
2024-07-10,91.04000091552734,96.45655822753906,4153900
2024-07-11,98.36000061035156,97.50175476074219,2705800
2024-07-12,98.9800033569336,97.42212677001953,1968400
2024-07-15,93.5999984741211,95.05300903320312,2640000
2024-07-16,95.36000061035156,97.26285552978516,2586700
2024-07-17,97.30999755859375,94.64488983154297,2469000
2024-07-18,94.61000061035156,93.38069915771484,2324900
2024-07-19,92.73999786376953,91.66857147216797,2235700
2024-07-22,93.12999725341797,93.14179992675781,2075700
2024-07-23,92.37999725341797,91.06136322021484,1896500
2024-07-24,91.0,90.46410369873047,2100600
2024-07-25,90.55000305175781,90.58355712890625,2776600
2024-07-26,92.54000091552734,92.37532806396484,1868500
2024-07-29,91.41000366210938,91.25048828125,1915100
2024-07-30,91.02999877929688,92.08665466308594,2449400
2024-07-31,91.91999816894531,93.24134063720703,5757000
2024-08-01,94.0,92.7436294555664,4807500
2024-08-02,88.79000091552734,86.59191131591797,5807200
2024-08-05,80.30000305175781,83.13778686523438,5285400
2024-08-06,84.05000305175781,79.16604614257812,3707800
2024-08-07,82.23999786376953,78.69819641113281,3367700
2024-08-08,80.0,81.45552825927734,3296800
2024-08-09,82.2699966430664,81.27635192871094,2165700
2024-08-12,81.58000183105469,75.65220642089844,4590200
2024-08-13,76.9000015258789,76.86662292480469,3969300
2024-08-14,77.0,72.51661682128906,4528400
2024-08-15,74.1500015258789,78.77783203125,6098800
2024-08-16,78.94999694824219,79.00678253173828,2921300
2024-08-19,79.75,82.40117645263672,2947300
2024-08-20,82.80000305175781,83.83458709716797,3463400
2024-08-21,85.5999984741211,88.19454193115234,3287700
2024-08-22,87.88999938964844,86.48241424560547,2588100
2024-08-23,87.83000183105469,90.08584594726562,2203800
2024-08-26,91.26000213623047,88.53298950195312,2020000
2024-08-27,88.9800033569336,88.57280731201172,1165700
2024-08-28,88.05000305175781,87.5972900390625,1802100
2024-08-29,88.95999908447266,91.23058319091797,1875000
2024-08-30,93.0,89.83699035644531,2063100
