Date,Open,Adj Close,Volume
2024-06-03,131.07000732421875,129.98643493652344,1050600
2024-06-04,131.50999450683594,131.32496643066406,1015200
2024-06-05,132.1999969482422,130.7201385498047,812100
2024-06-06,131.5,131.31504821777344,775200
2024-06-07,132.24000549316406,131.84054565429688,1147400
2024-06-10,131.8699951171875,130.60116577148438,1029700
2024-06-11,131.52999877929688,131.096923828125,736300
2024-06-12,132.5500030517578,129.83770751953125,976300
2024-06-13,131.39999389648438,131.68190002441406,999600
2024-06-14,132.22999572753906,132.56434631347656,638300
2024-06-17,133.22000122070312,136.78817749023438,1944600
2024-06-18,137.89999389648438,137.45248413085938,1155300
2024-06-20,138.10000610351562,134.58702087402344,1873700
2024-06-21,136.32000732421875,135.4793701171875,4436400
2024-06-24,135.8000030517578,134.9637908935547,1452300
2024-06-25,137.0,133.22865295410156,1025800
2024-06-26,133.3000030517578,134.14083862304688,1187100
2024-06-27,135.11000061035156,135.43972778320312,979500
2024-06-28,136.16000366210938,135.31082153320312,1667400
2024-07-01,136.97999572753906,133.09976196289062,890000
2024-07-02,134.4600067138672,132.41563415527344,903100
2024-07-03,133.5500030517578,131.3348846435547,548500
2024-07-05,132.4600067138672,132.0884246826172,1029200
2024-07-08,133.3000030517578,131.72157287597656,1105000
2024-07-09,132.1199951171875,130.73007202148438,1109900
2024-07-10,131.8000030517578,133.5360107421875,1190100
2024-07-11,135.0,133.6946563720703,1053100
2024-07-12,135.5500030517578,135.2414093017578,734700
2024-07-15,136.02999877929688,133.01052856445312,931500
2024-07-16,134.1300048828125,134.7060089111328,1012700
2024-07-17,136.05999755859375,136.0346221923828,1170300
2024-07-18,136.97999572753906,135.1521759033203,906300
2024-07-19,137.66000366210938,133.9921112060547,827000
2024-07-22,135.5,131.90003967285156,1498500
2024-07-23,132.3800048828125,131.4340362548828,1075300
2024-07-24,132.66000366210938,131.6719970703125,767600
2024-07-25,133.13999938964844,132.2173309326172,1083500
2024-07-26,134.05999755859375,133.46661376953125,1452800
2024-07-29,134.4199981689453,132.7527313232422,1584600
2024-07-30,131.89999389648438,130.611083984375,1516400
2024-07-31,132.50999450683594,130.8093719482422,1764400
2024-08-01,132.60000610351562,133.0006103515625,2627200
2024-08-02,142.0,142.8660888671875,2901900
2024-08-05,143.9199981689453,141.45816040039062,2074500
2024-08-06,142.9600067138672,142.01339721679688,1973700
2024-08-07,143.22999572753906,142.5785675048828,1457600
2024-08-08,143.25,143.10406494140625,871100
2024-08-09,143.5800018310547,141.81509399414062,1101000
2024-08-12,142.55999755859375,140.58563232421875,1043900
2024-08-13,142.02000427246094,142.41000366210938,1056900
2024-08-14,142.47999572753906,144.52000427246094,836000
2024-08-15,145.0,145.92999267578125,1183300
2024-08-16,145.80999755859375,145.39999389648438,926100
2024-08-19,145.64999389648438,149.17999267578125,1511900
2024-08-20,149.0800018310547,151.33999633789062,1565300
2024-08-21,151.99000549316406,150.6199951171875,845200
2024-08-22,151.3300018310547,151.1199951171875,1102600
2024-08-23,151.0,153.05999755859375,943900
2024-08-26,153.1199951171875,155.1199951171875,1316500
2024-08-27,155.22000122070312,156.49000549316406,937500
2024-08-28,157.1999969482422,155.44000244140625,1376700
2024-08-29,155.9499969482422,157.25999450683594,919900
2024-08-30,157.25999450683594,158.30999755859375,1252400
