Date,Open,Adj Close,Volume
2023-09-01,192.39999389648438,192.17999267578125,732200
2023-09-05,190.8000030517578,186.97000122070312,866400
2023-09-06,186.97000122070312,193.39999389648438,1283900
2023-09-07,189.0,178.52999877929688,3238300
2023-09-08,179.41000366210938,171.9199981689453,1974900
2023-09-11,174.8699951171875,175.25999450683594,995500
2023-09-12,174.1699981689453,175.4600067138672,1198900
2023-09-13,175.63999938964844,176.97999572753906,1012400
2023-09-14,177.64999389648438,174.6999969482422,1101200
2023-09-15,175.42999267578125,169.67999267578125,2420200
2023-09-18,168.72999572753906,170.97999572753906,1043600
2023-09-19,169.9600067138672,167.3800048828125,1490100
2023-09-20,168.35000610351562,164.74000549316406,741600
2023-09-21,162.49000549316406,159.92999267578125,1214600
2023-09-22,161.64999389648438,155.6999969482422,1081100
2023-09-25,155.00999450683594,154.6699981689453,757800
2023-09-26,153.14999389648438,159.2899932861328,1194200
2023-09-27,162.5,161.6999969482422,1414400
2023-09-28,162.22000122070312,163.86000061035156,1113500
2023-09-29,164.02999877929688,159.49000549316406,938900
2023-10-02,163.8800048828125,165.0399932861328,1422000
2023-10-03,162.00999450683594,156.8000030517578,1086200
2023-10-04,154.0,152.07000732421875,1377200
2023-10-05,153.88999938964844,146.0800018310547,1863900
2023-10-06,143.4499969482422,145.50999450683594,2682300
2023-10-09,144.9600067138672,144.6199951171875,827900
2023-10-10,143.8000030517578,146.1300048828125,1431400
2023-10-11,145.5,133.4499969482422,1703800
2023-10-12,134.3800048828125,127.7699966430664,2402500
2023-10-13,128.3300018310547,132.3800048828125,2014600
2023-10-16,134.52000427246094,135.91000366210938,1573200
2023-10-17,134.58999633789062,141.3800048828125,1337500
2023-10-18,141.69000244140625,144.8699951171875,1615800
2023-10-19,144.4199981689453,145.24000549316406,1717600
2023-10-20,145.3000030517578,144.72999572753906,1521400
2023-10-23,143.02999877929688,147.0,941400
2023-10-24,145.52999877929688,141.0,1126000
2023-10-25,139.5,139.63999938964844,1047400
2023-10-26,139.61000061035156,135.13999938964844,1141100
2023-10-27,145.0,133.42999267578125,1591500
2023-10-30,134.61000061035156,130.75999450683594,1095900
2023-10-31,131.77000427246094,132.57000732421875,867700
2023-11-01,132.30999755859375,137.72000122070312,1342400
2023-11-02,137.74000549316406,140.44000244140625,1498000
2023-11-03,156.0,162.5800018310547,2593200
2023-11-06,163.36000061035156,158.9199981689453,1446500
2023-11-07,159.17999267578125,161.8699951171875,986100
2023-11-08,160.8699951171875,154.97000122070312,1174200
2023-11-09,155.22000122070312,152.8800048828125,752900
2023-11-10,152.69000244140625,155.10000610351562,1188100
2023-11-13,158.99000549316406,163.7100067138672,2705100
2023-11-14,168.66000366210938,172.9499969482422,2224300
2023-11-15,172.72000122070312,173.49000549316406,2240100
2023-11-16,173.22000122070312,174.75999450683594,1859900
2023-11-17,176.72000122070312,174.05999755859375,1997800
2023-11-20,173.85000610351562,181.25999450683594,2448600
2023-11-21,180.36000061035156,181.32000732421875,1174700
2023-11-22,182.32000732421875,186.30999755859375,886400
2023-11-24,186.0,187.9499969482422,475600
2023-11-27,186.77999877929688,187.74000549316406,964800
2023-11-28,186.11000061035156,185.72000122070312,927100
2023-11-29,187.16000366210938,188.9199981689453,878100
2023-11-30,188.8000030517578,189.08999633789062,1293600
2023-12-01,188.6199951171875,192.19000244140625,928300
2023-12-04,196.13999938964844,193.99000549316406,876300
2023-12-05,192.77000427246094,191.13999938964844,720600
2023-12-06,191.2100067138672,189.3000030517578,704800
2023-12-07,190.5,194.5399932861328,860100
2023-12-08,194.5399932861328,194.66000366210938,887000
2023-12-11,193.77999877929688,195.17999267578125,831700
2023-12-12,195.02999877929688,197.2899932861328,924300
2023-12-13,196.74000549316406,204.8300018310547,828800
2023-12-14,208.42999267578125,206.80999755859375,1580500
2023-12-15,206.50999450683594,206.97000122070312,1400700
2023-12-18,205.89999389648438,209.6300048828125,734200
2023-12-19,211.5,214.61000061035156,991300
2023-12-20,214.60000610351562,207.97000122070312,770400
2023-12-21,213.58999633789062,218.97000122070312,661400
2023-12-22,218.66000366210938,216.17999267578125,550700
2023-12-26,217.52999877929688,220.7100067138672,543800
2023-12-27,221.19000244140625,221.4199981689453,740200
2023-12-28,221.4199981689453,219.42999267578125,511400
2023-12-29,218.77000427246094,216.97999572753906,524200
2024-01-02,214.13999938964844,209.11000061035156,919300
2024-01-03,206.97999572753906,194.66000366210938,1264700
2024-01-04,194.2899932861328,199.80999755859375,963400
2024-01-05,197.30999755859375,197.8699951171875,846500
2024-01-08,198.38999938964844,202.42999267578125,1016900
2024-01-09,199.80999755859375,204.67999267578125,1374100
2024-01-10,204.57000732421875,205.07000732421875,1031700
2024-01-11,204.55999755859375,207.5500030517578,838800
2024-01-12,208.30999755859375,200.5,1168700
2024-01-16,198.5800018310547,199.60000610351562,809000
2024-01-17,197.02999877929688,200.89999389648438,571300
2024-01-18,202.80999755859375,203.91000366210938,651400
2024-01-19,204.6999969482422,204.4600067138672,553000
2024-01-22,206.86000061035156,206.02999877929688,738000
2024-01-23,206.0500030517578,204.2899932861328,523100
2024-01-24,204.44000244140625,201.19000244140625,510700
2024-01-25,204.99000549316406,198.6699981689453,721800
2024-01-26,198.97999572753906,195.4600067138672,826200
2024-01-29,194.94000244140625,199.36000061035156,798900
2024-01-30,198.1300048828125,192.1199951171875,756700
2024-01-31,192.4600067138672,190.8699951171875,1760700
2024-02-01,193.0,195.39999389648438,513000
